190900;ROTULO EM BRANCO                        ;EMBALAGEM ;       0.2508;0000000000;UN;0000000000;    
191009;ROTULO ELANCELL                         ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191010;ROTULO BACGRAN                          ;EMBALAGEM ;       0.3950;0000000000;UN;0000000000;    
191011;ROTULO CHL QR                           ;EMBALAGEM ;       0.4309;0000000000;UN;0000000000;    
191012;ROTULO VIP QR 50                        ;EMBALAGEM ;       0.3734;0000000000;UN;0000000000;    
191013;ROTULO TOPMIX                           ;EMBALAGEM ;       0.4142;0000000000;UN;0000000000;    
191014;ROTULO EL 02                            ;EMBALAGEM ;       0.2952;0000000000;UN;0000000000;    
191015;ROTULO SPECTRAN                         ;EMBALAGEM ;       0.7177;0000000000;UN;0000000000;    
191016;ROTULO FERMENTUM                        ;EMBALAGEM ;       0.5722;0000000000;UN;0000000000;    
191019;ROTULO VIP QR                           ;EMBALAGEM ;       0.4127;0000000000;UN;0000000000;    
191020;ROTULO HJ GOLD                          ;EMBALAGEM ;       1.7941;0000000000;UN;0000000000;    
191021;ROTULO FERMENTUM (NAO USAR)             ;EMBALAGEM ;       0.8466;0000000000;UN;0000000000;    
191022;ROTULO DEFLOC QR 245X400MM              ;EMBALAGEM ;       2.1008;0000000902;UN;0000000000;    
191023;ROTULO POTE FILTERPOL 1500G 250X120MM   ;EMBALAGEM ;       0.6642;0000002715;UN;0000000000;    
191024;ROTULO CAIXA FILTERPOL 200X400MM        ;EMBALAGEM ;       1.8326;0000000492;UN;0000000000;    
191050;CONTAINER 1000 LT (RECUPERADO)          ;EMBALAGEM ;     357.0653;0000000000;UN;0000000000;    
191051;CONTAINER 1000 LT IBC NOVO PAL. ACO     ;EMBALAGEM ;     690.9632;0000000010;UN;0000000020;    
191055;CONTAINER 1000 LT (RECUPERADO) BASF     ;EMBALAGEM ;     350.0000;0000000000;UN;0000000000;    
191060;PALETE PBR 1,00x1,20x13,5CM FUMIGADO    ;EMBALAGEM ;      45.0000;0000000026;UN;0000000000;    
191061;PALETE EUCALIPTO 1080X1270X124MM TRATADO;EMBALAGEM ;      50.2500;0000000000;UN;0000000000;    
191062;CANTONEIRA PAPELAO RIG REC 50X50X930X4MM;EMBALAGEM ;       3.6018;0000000107;UN;0000000000;    
191063;CANTONEIRA PAPELAO 50X50X2X1000MM       ;EMBALAGEM ;       1.0000;0000000004;UN;0000000000;    
191065;PALETE MADEIRA QREAL 1200X1000X135      ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191100;SACO PE LEI I TOPMIX                    ;EMBALAGEM ;       0.1231;0000000000;UN;0000000000;    
191110;EMBALAGEM TOPMIX EL-01 CX 10            ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
191115;SACO PE LEI I DEFLOC QR S/ZIP           ;EMBALAGEM ;       0.4154;0000012154;UN;0000000000;    
191120;SACO PE LEI I HJ GOLD S/ZIP             ;EMBALAGEM ;       0.5156;0000013455;UN;0000002400;    
191130;SACARIA SACCHARAN 500 GR                ;EMBALAGEM ;       0.0498;0000000000;UN;0000000000;    
191140;SACO PE LEI I SPECTRAN S/ZIP            ;EMBALAGEM ;       0.2182;0000005655;UN;0000002400;    
191150;SACO PE LEI I VIP QR                    ;EMBALAGEM ;       0.1076;0000000000;UN;0000000000;    
191160;SACO PE LEI I BACGRAN                   ;EMBALAGEM ;       0.1222;0000000000;UN;0000000000;    
191190;SACO PE LEI I CHL - QR                  ;EMBALAGEM ;       0.1188;0000000000;UN;0000000000;    
191191;SACO PE LEI I VIP QR 50                 ;EMBALAGEM ;       0.1240;0000000000;UN;0000000000;    
191192;SACO PE LEI I KG QR - FERMENTUM         ;EMBALAGEM ;       0.1274;0000000000;UN;0000000000;    
191200;POTE EL-02 450 GRS                      ;EMBALAGEM ;       2.1300;0000000000;UN;0000000000;    
191210;ABRACADEIRA P/EMBALAGENS                ;EMBALAGEM ;       0.0984;0000000000;UN;0000000000;    
191250;EMBALAGEM BACGRAN (1KG)                 ;EMBALAGEM ;       0.5194;0000000000;UN;0000000000;    
191260;POTE BACGRAN (500GR)                    ;EMBALAGEM ;       2.1300;0000000000;PT;0000000000;    
191300;CAIXA TIMBRADA 10 KG                    ;EMBALAGEM ;       8.6810;0000000000;UN;0000000000;    
191301;CAIXA PAPELAO HJ GOLD                   ;EMBALAGEM ;       7.8861;0000000824;UN;0000000000;    
191310;EMBALAGEM SPECTRAN CX 10 KG             ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
191315;BOBINA PAPEL KRAFT 0,40M                ;EMBALAGEM ;      29.6000;0000000000;UN;0000000000;    
191400;SACHE 500ML                             ;EMBALAGEM ;       0.3866;0000000000;UN;0000000000;    
191420;EMBALAGEM ELANCELL SC 20 KG             ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191500;CAIXA ISOPOR PM1810 40 L                ;EMBALAGEM ;       6.2182;0000000000;CX;0000000000;    
191501;EMBALAGEM AMOSTRA 43050                 ;EMBALAGEM ;       0.2618;0000000000;UN;0000000000;    
191502;EMBALAGEM AMOSTRA 951000                ;EMBALAGEM ;       1.0700;0000000000;UN;0000000000;    
191503;CAIXA ISOPOR 3L                         ;EMBALAGEM ;       0.8856;0000000000;UN;0000000000;    
191504;CAIXA ISOPOR 1/2 L                      ;EMBALAGEM ;       0.2505;0000000000;UN;0000000000;    
191505;CAIXA PAPELAO EXPORTACAO SP24 4GV       ;EMBALAGEM ;      61.7074;0000000001;UN;0000000010;    
191510;EMBALAGEM HJ GOLD 10 KG                 ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
191600;POTE SACCHARAN 100 GRS                  ;EMBALAGEM ;       1.2890;0000000000;PT;0000000000;    
191601;EMBALAGEM SACCHARAN 1 KG                ;EMBALAGEM ;       0.8486;0000000000;1 ;0000000000;    
191602;EMBALAGEM SACCHARAN 10 KG               ;EMBALAGEM ;       5.2527;0000000000;UN;0000000000;    
191690;SACO PL BD LEITOSO TRATADO 21X32X0,10   ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191699;ROTULO CX EMBALAGEM FITA                ;EMBALAGEM ;       0.4840;0000000000;UN;0000000000;    
191700;SACO PLASTICO LEITOSO TRATADO 21X32X0,10;EMBALAGEM ;       0.0815;0000000028;UN;0000000000;    
191701;EMBALAGEM DEFLOC-QR1                    ;EMBALAGEM ;       0.0109;0000000000;UN;0000000000;    
191702;SACO PLASTICO LEITOSO 40x60x0,15        ;EMBALAGEM ;       0.2376;0000000997;UN;0000000010;    
191710;SACO PLASTICO 30X50X0.10                ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191800;EMBALAGEM VIP - QR 10 KG                ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
191850;EMBALAGEM VIP QR 50 - 10 KG             ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
191851;EMBALAGEM VIP QR 50 - 1 KG              ;EMBALAGEM ;       0.0000;0000000000;UN;0000000000;    
191900;EMBALAGEM CHL-QR 500 GR                 ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
192000;EMBALAGEM KG QR - 10 KG                 ;EMBALAGEM ;       2.4189;0000000000;UN;0000000000;    
193000;M.D.O.                                  ;EMBALAGEM ;       3.6644;0000000000;UN;0000000000;    
194000;CONTAINER DE POLIET 1050L (BASF)        ;EMB.TERC. ;    1350.0000;0000000000;UN;0000000000;    
199480;VAGO                                    ;EMBALAGEM ;       0.2000;0000000000;UN;0000000000;    
199481;SACO POLIETILENO 65X1,20X1,50           ;EMBALAGEM ;       0.2000;0000000000;UN;0000000000;    
300006;ACIDO 3 NITRO - ROXARSONE               ;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
300007;ARMALON COM ADESIVO 60MM X 30M          ;OUTROS    ;     381.6000;0000000000;RL;0000000000;    
300020;CONJUNTO COLORACAO DE GRAM 4X500ML      ;OUTROS    ;      58.9000;0000000000;UN;0000000000;    
300025;PRAIDMUL EBSA                           ;OUTROS    ;       4.7392;0000000000;KG;0000000000;    
300035;PMX 0156 SILANOL FLUID 200              ;OUTROS    ;       7.5994;0000000000;KG;0000000000;    
300045;PERKASIL SM 660                         ;OUTROS    ;       5.0659;0000000000;KG;0000000000;    
300090;CLORETO DE ZINCO ANIDRO                 ;OUTROS    ;     567.8150;0000000000;SC;0000000000;    
300101;TENSAPOL L 101                          ;OUTROS    ;       6.3412;0000000000;KG;0000000000;    
300109;CARBONATO DE SODIO-BARRILHA LEVE 98-99% ;OUTROS    ;       2.1320;0000000000;KG;0000000000;    
300111;TRILON B PO - 20X25KG                   ;OUTROS    ;      14.6960;0000000000;KG;0000000000;    
300115;CLICHERIA                               ;OUTROS    ;     120.0000;0000000000;UN;0000000000;    
300120;NCOMPUTING SISTEMA MULTI-USUARIO L130   ;OUTROS    ;     950.0000;0000000000;UN;0000000000;    
300137;LAURIL SULFATO DE SODIO 90%             ;OUTROS    ;      28.2692;0000000000;KG;0000000200;    
300151;OXITETRACICLINA BASE                    ;OUTROS    ;      26.7483;0000000000;KG;0000000000;    
300200;DEGRESSAL AL 450 1KG                    ;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
300210;SOKALAN AL 512 S                        ;OUTROS    ;       1.8716;0000000000;KG;0000000000;    
300253;KAMORAN INTERMEDIARIO                   ;OUTROS    ;      36.5984;0000000000;KG;0000000200;    
300254;KAMORAN INTERMEDIARIO                   ;OUTROS    ;     208.5992;0000000000;GR;0000000000;    
300269;KAMORAN                                 ;OUTROS    ;      96.8353;0000000000;GR;0000000000;    
300277;KAMORAN WP 1KG                          ;OUTROS    ;     203.8608;0000000000;KG;0000000000;    
300307;FERMOCEL                                ;OUTROS    ;       6.0374;0000000000;KG;0000000000;    
300322;APRALAN SOLUVEL-ENV. 113 G              ;OUTROS    ;      24.6500;0000000000;EV;0000000000;    
300402;SULFATO APRAMICINA FLUID SECO           ;OUTROS    ;     126.5447;0000000000;KG;0000000000;    
300800;MONENSINA GRANULADA                     ;OUTROS    ;      21.6133;0000000000;KG;0000000000;    
300820;RUMENSIN GRANULAR                       ;OUTROS    ;      22.5523;0000000000;KG;0000000000;    
300834;VIRGINIAMICINA 98%                      ;OUTROS    ;       0.0000;0000000000;KG;0000000100;    
300835;VIRGINIAMICINA 50%                      ;OUTROS    ;      77.8163;0000000000;KG;0000000050;    
300836;TIXOSIL 333                             ;OUTROS    ;       0.0000;0000000000;KG;0000000030;    
300839;MONENSINA SODICA                        ;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
300840;PADRAO MONENSINA SODICA                 ;OUTROS    ;     469.0000;0000000000;UN;0000000000;    
300868;PENICILINA V POTASSICA                  ;OUTROS    ;      98.7762;0000000000;KG;0000000000;    
301001;TOMADA DUPLA 2P+T 10A C/PLACA 39048     ;OUTROS    ;       0.0000;0000000000;PC;0000000000;    
301002;TAMPA COND AL 1 P/3 INTER TRAMONTINA    ;OUTROS    ;       0.0000;0000000000;PC;0000000000;    
301010;ALICATE ANEL EXT RETO 7 8000/A2 GEDORE  ;OUTROS    ;       0.0000;0000000000;PC;0000000000;    
301011;ALICATE ANEL INT RETO 7 8000/J2 GEDORE  ;OUTROS    ;       0.0000;0000000000;PC;0000000000;    
301150;LISOZIMA HCI GRANULADA                  ;OUTROS    ;       1.6412;0000000000;GR;0000000000;    
301152;LISOZIMA HCI OHT                        ;OUTROS    ;       1.2895;0000000000;GR;0000000000;    
301209;OCTA-CINO-VACIN 1DS+DILUENTE            ;OUTROS    ;       2.6322;0000000000;FR;0000000000;    
301214;POLI-CINO-VACIN 1DS+DILUENTE            ;OUTROS    ;       1.8971;0000000000;FR;0000000000;    
301218;RAI-VET 01 DS                           ;OUTROS    ;       1.7712;0000000000;FR;0000000000;    
301219;DECORE NUMERO ESPELHADO 15CM - 2        ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
301220;DECORE NUMERO ESPELHADO 15CM - 6        ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
301221;DECORE NUMERO ESPELHADO 15CM - 7        ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
302001;COLEIRA COMUM REB N§ 1                  ;OUTROS    ;       0.2952;0000000000;UN;0000000000;    
302002;COLEIRA COMUM REB N§ 2                  ;OUTROS    ;       0.3198;0000000000;UN;0000000000;    
302003;COLEIRA COMUM REB N§ 3                  ;OUTROS    ;       0.4264;0000000000;UN;0000000000;    
302004;COLEIRA COMUM REB N§ 4                  ;OUTROS    ;       0.5576;0000000000;UN;0000000000;    
302005;COLEIRA COMUM REB N§ 5                  ;OUTROS    ;       0.7544;0000000000;UN;0000000000;    
302006;COLEIRA COMUM REB N§ 6                  ;OUTROS    ;       0.9513;0000000000;UN;0000000000;    
302007;COLEIRA COMUM REB N§ 7                  ;OUTROS    ;       1.1563;0000000000;UN;0000000000;    
302008;COLEIRA COMUM REB N§ 8                  ;OUTROS    ;       1.3285;0000000000;UN;0000000000;    
302009;COLEIRA COMUM REB N§ 9                  ;OUTROS    ;       1.4597;0000000000;UN;0000000000;    
302010;COLEIRA COMUM REB N§10                  ;OUTROS    ;       1.8124;0000000000;UN;0000000004;    
302011;COLEIRA FORRADA REB N§ 1                ;OUTROS    ;       0.3854;0000000000;UN;0000000000;    
302012;COLEIRA FORRADA REB N§ 2                ;OUTROS    ;       0.4838;0000000000;UN;0000000000;    
302013;COLEIRA FORRADA REB N§ 3                ;OUTROS    ;       0.6396;0000000000;UN;0000000000;    
302014;COLEIRA FORRADA REB N§ 4                ;OUTROS    ;       0.8611;0000000000;UN;0000000000;    
302015;COLEIRA FORRADA REB N§ 5                ;OUTROS    ;       0.9348;0000000000;UN;0000000000;    
302016;COLEIRA FORRADA REB N§ 6                ;OUTROS    ;       1.0824;0000000000;UN;0000000000;    
302017;COLEIRA FORRADA REB N§ 7                ;OUTROS    ;       1.4104;0000000000;UN;0000000000;    
302018;COLEIRA FORRADA REB N§ 8                ;OUTROS    ;       1.6400;0000000000;UN;0000000000;    
302019;COLEIRA FORRADA REB N§ 9                ;OUTROS    ;       1.9680;0000000000;UN;0000000004;    
302020;COLEIRA FORRADA REB N§ 10               ;OUTROS    ;       2.2632;0000000000;UN;0000000004;    
302021;PEITORAL NYLON N§ 0                     ;OUTROS    ;       1.5252;0000000000;UN;0000000002;    
302022;PEITORAL NYLON N§ 2                     ;OUTROS    ;       1.5252;0000000000;UN;0000000002;    
302023;PEITORAL NYLON N§ 4                     ;OUTROS    ;       1.5252;0000000000;UN;0000000002;    
302024;PEITORAL C/GUIA COURO FORRADO N§0       ;OUTROS    ;       2.4436;0000000000;UN;0000000002;    
302025;PEITORAL C/GUIA COURO FORRADA N§2       ;OUTROS    ;       2.4436;0000000000;UN;0000000000;    
302026;PEITORAL C/GUIA COURO FORRADO N§4       ;OUTROS    ;       2.4436;0000000000;UN;0000000000;    
303003;ACEPRAN 1% 20 ML                        ;OUTROS    ;       2.5427;0000000000;FR;0000000000;    
303004;ACEPRAN O.2%                            ;OUTROS    ;       2.7758;0000000000;FR;0000000000;    
303005;SUVINIL RENDE MUITO 18L HARMONIA        ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
303010;MEBENDAZOLE CAES E GATOS C/150 COMPR.   ;OUTROS    ;      11.7001;0000000000;CX;0000000000;    
303015;SUCATA DE PAPEL                         ;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
303016;SUCATA DE PLASTICO                      ;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
303020;MFC-1A ROLMAX-MANCAL                    ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
303021;UCX 05 V22UCR 206-250 FRM-ROL.IND.RIG.ES;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
303070;ACEPRAN GOTAS 10 ML                     ;OUTROS    ;       4.1767;0000000000;FR;0000000000;    
303102;BOBINA FILME HIDROSSOLUVEL KA 40 AICELLO;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
303105;BOBINA FILME HIDROSSOLUVEL CS 35 AICELLO;OUTROS    ;       0.0000;0000000000;KG;0000000000;    
303200;CONTROLADOR DE TRACAO                   ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
303201;CONTROLADOR DE DIRECAO                  ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
304727;LEROY BISTRO 595 G                      ;OUTROS    ;       1.8923;0000000000;CX;0000000000;    
304771;BRAVITOS EXT. 5X9                       ;OUTROS    ;       1.0931;0000000000;PC;0000000000;    
304772;BRAVITOS EXT. 5X20                      ;OUTROS    ;       1.0721;0000000000;PC;0000000000;    
304775;LEROY TOILLET 2 KG                      ;OUTROS    ;       3.1038;0000000000;SC;0000000000;    
304777;BRAVO BISS 500 G                        ;OUTROS    ;       1.4871;0000000000;PC;0000000000;    
304972;ALFAFA DO CAMPO 1 KG                    ;OUTROS    ;       0.9423;0000000000;SC;0000000000;    
305009;BIONATE PA 250 G                        ;OUTROS    ;       2.6896;0000000000;LA;0000000000;    
305010;A.D.E. INDUBRAS-PT 60 CAPS              ;OUTROS    ;       0.0000;0000000000;PT;0000000000;    
305011;INDUDOG FILHOTE-PT 40 CAPS              ;OUTROS    ;       0.0000;0000000000;PT;0000000000;    
305012;INDUDOG ADULTO-PT 40 CAPS               ;OUTROS    ;       0.0000;0000000000;PT;0000000000;    
305013;INDUDOG GERIATRICO-PT 40 CAPS           ;OUTROS    ;       0.0000;0000000000;PT;0000000000;    
305018;BEUTIPLUS 400 ML                        ;OUTROS    ;       4.5920;0000000000;FR;0000000000;    
305019;BEUTIPLUS 180 ML                        ;OUTROS    ;       2.7306;0000000000;UN;0000000000;    
305082;TALFON TOP 100 GR                       ;OUTROS    ;       0.8738;0000000000;SC;0000000000;    
306000;TABLIDOGS STRIP                         ;OUTROS    ;       1.0800;0000000000;UN;0000000000;    
306001;BISDOGS OSSINHO-STRIP                   ;OUTROS    ;       1.0450;0000000000;UN;0000000000;    
306002;CHOCODOGS PASTILHA-STRIP                ;OUTROS    ;       1.0450;0000000000;UN;0000000000;    
306003;CHOCODOGS MISTA                         ;OUTROS    ;       1.0800;0000000000;UN;0000000000;    
306004;TABLIDOGS                               ;OUTROS    ;       1.0800;0000000000;UN;0000000000;    
306005;BISDOG                                  ;OUTROS    ;       1.0800;0000000000;UN;0000000000;    
306006;CHOCODOGS PASTILHA-CAIXA                ;OUTROS    ;       1.0450;0000000000;UN;0000000000;    
306007;PANEDOGS                                ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
306008;CHRISTMASDOGS                           ;OUTROS    ;       0.7920;0000000000;UN;0000000000;    
306009;OVODOGS                                 ;OUTROS    ;       2.2750;0000000000;UN;0000000000;    
306011;CHOCODOGS STRIP-PASTILHA                ;OUTROS    ;       1.0450;0000000000;UN;0000000000;    
306013;OSSODOGS PALITO-COBERT.CHOCOLATE        ;OUTROS    ;       1.1875;0000000000;UN;0000000000;    
306022;WAFER                                   ;OUTROS    ;       1.8900;0000000000;CX;0000000008;    
306023;BOMBOM CROCANTE                         ;OUTROS    ;       2.0700;0000000000;CX;0000000008;    
306024;BOMBOM CROCANTE SM C/05                 ;OUTROS    ;       1.0395;0000000000;SC;0000000100;    
306025;WAFER SM C/05                           ;OUTROS    ;       1.1250;0000000000;SC;0000000005;    
306026;BOMBOM CROCANTE DISPLAY C/100           ;OUTROS    ;      20.7000;0000000000;CX;0000000100;    
306027;WAFER DISPLAY C/100                     ;OUTROS    ;      18.9000;0000000000;CX;0000000100;    
306028;HAPPY HOUR DISPLAY                      ;OUTROS    ;       5.1750;0000000000;CX;0000000005;    
306029;HAPPY HOUR SM                           ;OUTROS    ;       1.0350;0000000000;SC;0000000005;    
306100;CHOCOBAR CAIXA DISPLAY C/ 18 TABLETES   ;OUTROS    ;      20.4605;0000000000;CX;0000000000;    
306101;VIP DOG CHOCOBAR SACOLA SM C/ 02 TABLETE;OUTROS    ;       2.2793;0000000000;SC;0000000000;    
306102;CHOCOBAR SACOLA SM C/ 01 TABLETE        ;OUTROS    ;       1.1435;0000000000;SC;0000000000;    
306110;CHOCOSSINHOS CAIXA DISPLAY C/ 100 PRETO ;OUTROS    ;      20.7000;0000000000;CX;0000000008;    
306111;CHOCOSSINHOS SACOLA SM C/05 PRETO       ;OUTROS    ;       1.0400;0000000000;SC;0000000030;    
306112;CHOCOSSINHOS CAIXA NATAL                ;OUTROS    ;       2.2968;0000000000;CX;0000000000;    
306113;CHOCOVINHOS SACOLA SM C/ 04             ;OUTROS    ;       1.0170;0000000000;SC;0000000000;    
306114;CHOCOVINHOS SACOLA C/ 50                ;OUTROS    ;      14.1750;0000000000;SC;0000000000;    
306115;CHOCOSSINHOS CAIXA DISPLAY C/100 BRANCO ;OUTROS    ;      20.1359;0000000000;CX;0000000008;    
306116;CHOCOSSINHOS SACOLA SM C/05 BRANCO      ;OUTROS    ;       0.7128;0000000000;SC;0000000008;    
307000;BIOCANIS GEL ORAL PETS SERINGA 10 G     ;OUTROS    ;       3.9149;0000000000;SR;0000000000;    
308106;AVITRIN 15 ML                           ;OUTROS    ;       2.3085;0000000000;FR;0000000000;    
308109;AVITRIN ANTIBIOTICO 10 ML               ;OUTROS    ;       1.9878;0000000000;FR;0000000000;    
308112;AVITRIN CALCIO 15 ML                    ;OUTROS    ;       2.2657;0000000000;FR;0000000000;    
308113;AVITRIN E 15 ML                         ;OUTROS    ;       2.5436;0000000000;FR;0000000000;    
308115;BULVITAN 120 ML                         ;OUTROS    ;       2.9197;0000000000;FR;0000000000;    
308118;AVITRIN VERMIFUGO 10 ML                 ;OUTROS    ;       2.1832;0000000000;FR;0000000000;    
308128;TETISARNOL 120 ML                       ;OUTROS    ;       3.9945;0000000000;FR;0000000000;    
308129;TETISARNOL SPRAY 125 G                  ;OUTROS    ;       8.4490;0000000000;FR;0000000000;    
308153;PIPI DOG 20 ML                          ;OUTROS    ;       2.6116;0000000000;FR;0000000000;    
308154;TALCO BULLDOG 100 G                     ;OUTROS    ;       2.7309;0000000000;FR;0000000002;    
308171;SABAO BULLDOG C/PULGA 80 G              ;OUTROS    ;       2.3630;0000000000;UN;0000000000;    
308301;BELDOG SHAMPOO 2X1 240 ML               ;OUTROS    ;       2.7719;0000000000;FR;0000000000;    
308311;TETISARNOL SABAO 80 G                   ;OUTROS    ;       3.4180;0000000000;UN;0000000000;    
308705;HJ KINAT 50                             ;OUTROS    ;     146.1000;0000000000;KG;0000000000;    
309151;NORKILL 20 ML                           ;OUTROS    ;       3.3050;0000000000;FR;0000000000;    
309161;ENROPET ORAL                            ;OUTROS    ;       4.8015;0000000000;UN;0000000000;    
309162;ENROPET INJETAVEL                       ;OUTROS    ;       3.2943;0000000000;UN;0000000000;    
309221;MATABICHEIRA                            ;OUTROS    ;       1.9716;0000000000;UN;0000000000;    
309286;AMIPUR CAES 20 ML                       ;OUTROS    ;       1.5921;0000000000;FR;0000000000;    
309530;CANEX COMPOSTO - CARTUCHO               ;OUTROS    ;       2.3651;0000000000;CR;0000000000;    
309531;CANEX COMPOSTO CX.12 CARTELAS           ;OUTROS    ;      28.3815;0000000000;CX;0000000000;    
309532;PETZI PLUS 400 MG-CARTUCHO              ;OUTROS    ;       2.9550;0000000000;CR;0000000000;    
309533;PETZI PLUS 800 MG-CARTUCHO              ;OUTROS    ;       4.5493;0000000000;CR;0000000000;    
309535;PETZI PLUS 400 MG                       ;OUTROS    ;      35.4600;0000000000;CX;0000000000;    
309536;PETZI PLUS 800 MG                       ;OUTROS    ;      54.5916;0000000000;CX;0000000000;    
309543;PETZI PLUS SUSPENSAO 20 ML              ;OUTROS    ;       3.7650;0000000000;FR;0000000000;    
309544;PETZI PLUS GATOS                        ;OUTROS    ;       3.3319;0000000000;UN;0000000000;    
309580;PETZI 3.2 GR                            ;OUTROS    ;       6.2395;0000000000;UN;0000000000;    
309622;EVIGEST C/3 AMPOLAS 1 ML                ;OUTROS    ;       4.1338;0000000000;CT;0000000002;    
309642;DOPALEN                                 ;OUTROS    ;      12.5395;0000000000;UN;0000000000;    
309652;ANASEDAN                                ;OUTROS    ;      11.2166;0000000000;UN;0000000000;    
309653;PET AWAY                                ;OUTROS    ;       6.2985;0000000000;UN;0000000000;    
309654;MY PET                                  ;OUTROS    ;       5.9386;0000000000;UN;0000000000;    
310000;NOTEBOOK COMPAQ ARMADA M700 AF:5225     ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
310002;NOTEBOOK TOSHIBA 2100CDS                ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
310003;VITRINE REFRIG. VERTICAL 440L REUBLY    ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
310004;MICROCOMPUTADOR PENTIUM III 800MHZ      ;OUTROS    ;    1362.2400;0000000000;UN;0000000000;    
310005;FIAT FIORINO FURGAO 2005 PLACA HCV-6983 ;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
310006;KIT GAS CILBRAS FIAT FIORINO PL HCV-6983;OUTROS    ;       0.0000;0000000000;UN;0000000000;    
311000;CANARIL LIQUIDO 30 ML                   ;OUTROS    ;       2.1892;0000000000;FR;0000000000;    
311001;DIARRETRON PO C/10X10 G                 ;OUTROS    ;       6.4328;0000000000;CT;0000000000;    
311002;DOLEMIL POMADA 10 G                     ;OUTROS    ;       3.0094;0000000000;BN;0000000000;    
311003;ENXOFRE PO 20 G                         ;OUTROS    ;       0.2380;0000000000;PT;0000000000;    
311004;GOSMIL LIQUIDO 30 ML                    ;OUTROS    ;       2.7682;0000000000;FR;0000000000;    
311005;PEIXE FORTE 25 G                        ;OUTROS    ;       0.9614;0000000000;FR;0000000000;    
311006;PENAVIAR PO 30 G                        ;OUTROS    ;       1.4599;0000000000;FR;0000000000;    
311007;VETOL SOLUCAO INJET. C/6X2 ML           ;OUTROS    ;       3.0207;0000000000;CT;0000000000;    
311008;VETOL SOLUCAO INJET. C/50X2 ML          ;OUTROS    ;      20.9861;0000000000;CT;0000000000;    
311009;VETOL SOLUCAO ORAL 20 ML                ;OUTROS    ;       1.3676;0000000000;FR;0000000000;    
311010;INIBIDEX INJETAVEL                      ;OUTROS    ;      55.9200;0000000000;CX;0000000000;    
312000;SERINGA INJEX 3ML AGULHA 25X7           ;OUTROS    ;       0.0957;0000000000;UN;0000000000;    
312001;TYLAN SOLUVEL-ENV. 100 G                ;OUTROS    ;      33.4100;0000000000;EV;0000000000;    
312002;SERINGA 3ML C/ AGULHA 25X7              ;OUTROS    ;       0.1701;0000000000;UN;0000000500;    
313000;BIFINHOS VILK CART. CARNE 65 G          ;OUTROS    ;       8.5105;0000000000;UN;0000000000;    
313001;BIFINHOS VILK POTE-CARNE                ;OUTROS    ;       8.1777;0000000000;PT;0000000000;    
313002;BIFINHOS VILK POTE-FRANGO               ;OUTROS    ;       8.2035;0000000000;PT;0000000000;    
313003;BIFINHO VILK FRANGO CART. 65G           ;OUTROS    ;       0.6652;0000000000;UN;0000000000;    
313004;BISCOITO VILK POTE SORTIDO              ;OUTROS    ;       2.5434;0000000000;PT;0000000000;    
313005;BIFINHOS VILK POTE-MENTA                ;OUTROS    ;       8.5105;0000000000;PT;0000000000;    
313006;BISCOITO VILK SORTIDO CARTELA           ;OUTROS    ;       0.3080;0000000000;UN;0000000000;    
314000;OSSO NATURAL OB1 CARNE                  ;OUTROS    ;       1.3940;0000000000;UN;0000000000;    
314001;OSSO NATURAL OB1 BAUNILHA               ;OUTROS    ;       1.3940;0000000000;UN;0000000000;    
314002;OSSO NATURAL OB2 CARNE                  ;OUTROS    ;       1.3940;0000000000;UN;0000000000;    
314003;OSSO NATURAL OB2 BAUNILHA               ;OUTROS    ;       1.3940;0000000000;UN;0000000000;    
314004;OSSO NATURAL OB3 CARNE                  ;OUTROS    ;       1.3530;0000000000;UN;0000000000;    
